	Unnamed: 0	GeoArea_FIPS	GeoArea_Name	Economic_Measure_Code	Economic_Measure_Name	Measure_Name	Data_Period_Business_Key	Estimated_Value	Unit_of_Measure_Code
250	250	37085	Harnett	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-23	9.0	Count
251	251	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-23	1.0	Count
252	252	37093	Hoke	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-23	1.0	Count
253	253	37097	Iredell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-23	6.0	Count
254	254	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-23	3.0	Count
255	255	37105	Lee	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-23	1.0	Count
256	256	37109	Lincoln	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-23	1.0	Count
257	257	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-23	80.0	Count
258	258	37125	Moore	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-23	2.0	Count
259	259	37127	Nash	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-23	1.0	Count
260	260	37129	New Hanover	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-23	4.0	Count
261	261	37133	Onslow	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-23	1.0	Count
262	262	37135	Orange	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-23	6.0	Count
263	263	37139	Pasquotank	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-23	1.0	Count
264	264	37147	Pitt	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-23	3.0	Count
265	265	37155	Robeson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-23	1.0	Count
266	266	37159	Rowan	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-23	2.0	Count
267	267	37163	Sampson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-23	1.0	Count
268	268	37165	Scotland	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-23	1.0	Count
269	269	37167	Stanly	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-23	1.0	Count
270	270	37179	Union	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-23	12.0	Count
271	271	37181	Vance	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-23	1.0	Count
272	272	37183	Wake	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-23	52.0	Count
273	273	37189	Watauga	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-23	2.0	Count
274	274	37191	Wayne	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-23	1.0	Count
275	275	37195	Wilson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-23	3.0	Count
276	276	37001	Alamance	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	3.0	Count
277	277	37019	Brunswick	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	8.0	Count
278	278	37021	Buncombe	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	5.0	Count
279	279	37025	Cabarrus	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	8.0	Count
280	280	37031	Carteret	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	4.0	Count
281	281	37035	Catawba	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	4.0	Count
282	282	37037	Chatham	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	3.0	Count
283	283	37039	Cherokee	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	4.0	Count
284	284	37049	Craven	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	2.0	Count
285	285	37051	Cumberland	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	2.0	Count
286	286	37057	Davidson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	2.0	Count
287	287	37059	Davie	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	1.0	Count
288	288	37063	Durham	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	63.0	Count
289	289	37067	Forsyth	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	12.0	Count
290	290	37069	Franklin	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	5.0	Count
291	291	37071	Gaston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	3.0	Count
292	292	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	1.0	Count
293	293	37081	Guilford	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	16.0	Count
294	294	37085	Harnett	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	9.0	Count
295	295	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	2.0	Count
296	296	37093	Hoke	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	2.0	Count
297	297	37097	Iredell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	9.0	Count
298	298	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	4.0	Count
299	299	37105	Lee	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	1.0	Count
300	300	37109	Lincoln	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	1.0	Count
301	301	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	104.0	Count
302	302	37123	Montgomery	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	1.0	Count
303	303	37125	Moore	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	2.0	Count
304	304	37127	Nash	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	1.0	Count
305	305	37129	New Hanover	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	7.0	Count
306	306	37133	Onslow	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	3.0	Count
307	307	37135	Orange	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	11.0	Count
308	308	37139	Pasquotank	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	1.0	Count
309	309	37147	Pitt	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	5.0	Count
310	310	37151	Randolph	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	2.0	Count
311	311	37155	Robeson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	1.0	Count
312	312	37159	Rowan	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	5.0	Count
313	313	37163	Sampson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	1.0	Count
314	314	37165	Scotland	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	1.0	Count
315	315	37167	Stanly	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	1.0	Count
316	316	37175	Transylvania	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	1.0	Count
317	317	37179	Union	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	13.0	Count
318	318	37181	Vance	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	2.0	Count
319	319	37183	Wake	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	54.0	Count
320	320	37189	Watauga	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	2.0	Count
321	321	37191	Wayne	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	2.0	Count
322	322	37195	Wilson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	3.0	Count
323	323	37001	Alamance	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	3.0	Count
324	324	37015	Bertie	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	2.0	Count
325	325	37019	Brunswick	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	10.0	Count
326	326	37021	Buncombe	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	12.0	Count
327	327	37023	Burke	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	2.0	Count
328	328	37025	Cabarrus	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	12.0	Count
329	329	37027	Caldwell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	1.0	Count
330	330	37031	Carteret	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	5.0	Count
331	331	37035	Catawba	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	4.0	Count
332	332	37037	Chatham	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	6.0	Count
333	333	37039	Cherokee	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	4.0	Count
334	334	37045	Cleveland	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	1.0	Count
335	335	37049	Craven	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	3.0	Count
336	336	37051	Cumberland	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	5.0	Count
337	337	37057	Davidson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	2.0	Count
338	338	37059	Davie	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	1.0	Count
339	339	37061	Duplin	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	1.0	Count
340	340	37063	Durham	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	74.0	Count
341	341	37067	Forsyth	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	17.0	Count
342	342	37069	Franklin	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	5.0	Count
343	343	37071	Gaston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	5.0	Count
344	344	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	1.0	Count
345	345	37081	Guilford	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	22.0	Count
346	346	37085	Harnett	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	10.0	Count
347	347	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	2.0	Count
348	348	37091	Hertford	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	1.0	Count
349	349	37093	Hoke	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	2.0	Count
350	350	37097	Iredell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	11.0	Count
351	351	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	8.0	Count
352	352	37105	Lee	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	1.0	Count
353	353	37107	Lenoir	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	1.0	Count
354	354	37109	Lincoln	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	1.0	Count
355	355	37111	McDowell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	2.0	Count
356	356	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	170.0	Count
357	357	37123	Montgomery	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	1.0	Count
358	358	37125	Moore	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	2.0	Count
359	359	37127	Nash	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	2.0	Count
360	360	37129	New Hanover	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	9.0	Count
361	361	37131	Northampton	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	1.0	Count
362	362	37133	Onslow	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	3.0	Count
363	363	37135	Orange	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	13.0	Count
364	364	37139	Pasquotank	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	1.0	Count
365	365	37147	Pitt	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	6.0	Count
366	366	37151	Randolph	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	3.0	Count
367	367	37155	Robeson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	2.0	Count
368	368	37159	Rowan	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	6.0	Count
369	369	37163	Sampson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	1.0	Count
370	370	37165	Scotland	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	1.0	Count
371	371	37167	Stanly	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	1.0	Count
372	372	37175	Transylvania	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	2.0	Count
373	373	37179	Union	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	16.0	Count
374	374	37181	Vance	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	2.0	Count
375	375	37183	Wake	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	73.0	Count
376	376	37189	Watauga	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	3.0	Count
377	377	37191	Wayne	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	2.0	Count
378	378	37195	Wilson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	5.0	Count
379	379	37001	Alamance	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	4.0	Count
380	380	37013	Beaufort	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	2.0	Count
381	381	37015	Bertie	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	3.0	Count
382	382	37019	Brunswick	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	11.0	Count
383	383	37021	Buncombe	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	15.0	Count
384	384	37023	Burke	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	2.0	Count
385	385	37025	Cabarrus	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	16.0	Count
386	386	37027	Caldwell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	3.0	Count
387	387	37031	Carteret	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	5.0	Count
388	388	37035	Catawba	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	4.0	Count
389	389	37037	Chatham	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	9.0	Count
390	390	37039	Cherokee	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	4.0	Count
391	391	37045	Cleveland	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	2.0	Count
392	392	37049	Craven	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	3.0	Count
393	393	37051	Cumberland	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	7.0	Count
394	394	37057	Davidson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	3.0	Count
395	395	37059	Davie	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	1.0	Count
396	396	37061	Duplin	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	1.0	Count
397	397	37063	Durham	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	75.0	Count
398	398	37067	Forsyth	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	17.0	Count
399	399	37069	Franklin	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	5.0	Count
400	400	37071	Gaston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	7.0	Count
401	401	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	1.0	Count
402	402	37081	Guilford	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	24.0	Count
403	403	37085	Harnett	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	11.0	Count
404	404	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	4.0	Count
405	405	37091	Hertford	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	2.0	Count
406	406	37093	Hoke	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	2.0	Count
407	407	37097	Iredell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	13.0	Count
408	408	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	9.0	Count
409	409	37105	Lee	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	1.0	Count
410	410	37107	Lenoir	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	3.0	Count
411	411	37109	Lincoln	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	1.0	Count
412	412	37111	McDowell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	2.0	Count
413	413	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	181.0	Count
414	414	37123	Montgomery	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	3.0	Count
415	415	37125	Moore	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	2.0	Count
416	416	37127	Nash	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	2.0	Count
417	417	37129	New Hanover	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	11.0	Count
418	418	37131	Northampton	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	3.0	Count
419	419	37133	Onslow	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	4.0	Count
420	420	37135	Orange	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	16.0	Count
421	421	37139	Pasquotank	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	1.0	Count
422	422	37147	Pitt	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	8.0	Count
423	423	37151	Randolph	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	3.0	Count
424	424	37155	Robeson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	2.0	Count
425	425	37159	Rowan	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	6.0	Count
426	426	37163	Sampson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	1.0	Count
427	427	37165	Scotland	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	1.0	Count
428	428	37167	Stanly	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	1.0	Count
429	429	37175	Transylvania	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	2.0	Count
430	430	37179	Union	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	24.0	Count
431	431	37181	Vance	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	2.0	Count
432	432	37183	Wake	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	83.0	Count
433	433	37189	Watauga	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	3.0	Count
434	434	37191	Wayne	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	1.0	Count
435	435	37195	Wilson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	7.0	Count
436	436	37001	Alamance	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	5.0	Count
437	437	37013	Beaufort	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	3.0	Count
438	438	37015	Bertie	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	3.0	Count
439	439	37019	Brunswick	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	11.0	Count
440	440	37021	Buncombe	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	15.0	Count
441	441	37023	Burke	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	2.0	Count
442	442	37025	Cabarrus	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	21.0	Count
443	443	37027	Caldwell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	3.0	Count
444	444	37031	Carteret	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	5.0	Count
445	445	37035	Catawba	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	7.0	Count
446	446	37037	Chatham	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	11.0	Count
447	447	37039	Cherokee	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	4.0	Count
448	448	37045	Cleveland	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	2.0	Count
449	449	37049	Craven	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	3.0	Count
450	450	37051	Cumberland	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	8.0	Count
451	451	37057	Davidson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	4.0	Count
452	452	37059	Davie	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	2.0	Count
453	453	37061	Duplin	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	1.0	Count
454	454	37063	Durham	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	83.0	Count
455	455	37067	Forsyth	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	17.0	Count
456	456	37069	Franklin	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	5.0	Count
457	457	37071	Gaston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	9.0	Count
458	458	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	3.0	Count
459	459	37079	Greene	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	3.0	Count
460	460	37081	Guilford	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	31.0	Count
461	461	37085	Harnett	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	11.0	Count
462	462	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	6.0	Count
463	463	37091	Hertford	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	2.0	Count
464	464	37093	Hoke	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	2.0	Count
465	465	37097	Iredell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	15.0	Count
466	466	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	9.0	Count
467	467	37105	Lee	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	2.0	Count
468	468	37107	Lenoir	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	3.0	Count
469	469	37109	Lincoln	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	1.0	Count
470	470	37111	McDowell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	3.0	Count
471	471	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	218.0	Count
472	472	37123	Montgomery	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	3.0	Count
473	473	37125	Moore	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	2.0	Count
474	474	37127	Nash	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	2.0	Count
475	475	37129	New Hanover	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	13.0	Count
476	476	37131	Northampton	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	3.0	Count
477	477	37133	Onslow	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	4.0	Count
478	478	37135	Orange	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	24.0	Count
479	479	37139	Pasquotank	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	1.0	Count
480	480	37145	Person	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	1.0	Count
481	481	37147	Pitt	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	10.0	Count
482	482	37151	Randolph	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	5.0	Count
483	483	37155	Robeson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	2.0	Count
484	484	37159	Rowan	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	10.0	Count
485	485	37163	Sampson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	1.0	Count
486	486	37165	Scotland	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	1.0	Count
487	487	37167	Stanly	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	2.0	Count
488	488	37171	Surry	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	1.0	Count
489	489	37175	Transylvania	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	2.0	Count
490	490	37179	Union	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	27.0	Count
491	491	37181	Vance	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	2.0	Count
492	492	37183	Wake	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	121.0	Count
493	493	37189	Watauga	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	4.0	Count
494	494	37191	Wayne	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	3.0	Count
495	495	37195	Wilson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	7.0	Count
496	496	37001	Alamance	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-28	5.0	Count
497	497	37013	Beaufort	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-28	3.0	Count
498	498	37015	Bertie	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-28	3.0	Count
499	499	37019	Brunswick	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-28	12.0	Count
500	500	37021	Buncombe	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-28	17.0	Count
501	501	37023	Burke	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-28	2.0	Count
