	LocationType	Location	Race	TimeFrame	DataFormat	Data
487	County	Bertie	Non-Hispanic African American	2013	Rate	15.9
488	County	Bertie	Non-Hispanic American Indian	2013	Rate	0.0
489	County	Bertie	Other Non-Hispanic	2013	Rate	0.0
490	County	Bertie	Hispanic	2013	Rate	0.0
491	County	Bertie	Total	2013	Rate	10.8
492	County	Bertie	Non-Hispanic White	2014	Number	0.0
493	County	Bertie	Non-Hispanic African American	2014	Number	2.0
494	County	Bertie	Non-Hispanic American Indian	2014	Number	0.0
495	County	Bertie	Other Non-Hispanic	2014	Number	0.0
496	County	Bertie	Hispanic	2014	Number	0.0
497	County	Bertie	Total	2014	Number	2.0
498	County	Bertie	Non-Hispanic White	2014	Rate	0.0
499	County	Bertie	Non-Hispanic African American	2014	Rate	16.4
500	County	Bertie	Non-Hispanic American Indian	2014	Rate	0.0
501	County	Bertie	Other Non-Hispanic	2014	Rate	0.0
502	County	Bertie	Hispanic	2014	Rate	0.0
503	County	Bertie	Total	2014	Rate	12.2
504	County	Bertie	Non-Hispanic White	2015	Number	0.0
505	County	Bertie	Non-Hispanic African American	2015	Number	4.0
506	County	Bertie	Non-Hispanic American Indian	2015	Number	0.0
507	County	Bertie	Other Non-Hispanic	2015	Number	0.0
508	County	Bertie	Hispanic	2015	Number	0.0
509	County	Bertie	Total	2015	Number	4.0
510	County	Bertie	Non-Hispanic White	2015	Rate	0.0
511	County	Bertie	Non-Hispanic African American	2015	Rate	33.9
512	County	Bertie	Non-Hispanic American Indian	2015	Rate	0.0
513	County	Bertie	Other Non-Hispanic	2015	Rate	0.0
514	County	Bertie	Hispanic	2015	Rate	0.0
515	County	Bertie	Total	2015	Rate	23.7
516	County	Bertie	Non-Hispanic White	2016	Number	1.0
517	County	Bertie	Non-Hispanic African American	2016	Number	2.0
518	County	Bertie	Non-Hispanic American Indian	2016	Number	0.0
519	County	Bertie	Other Non-Hispanic	2016	Number	0.0
520	County	Bertie	Hispanic	2016	Number	0.0
521	County	Bertie	Total	2016	Number	3.0
522	County	Bertie	Non-Hispanic White	2016	Rate	19.6
523	County	Bertie	Non-Hispanic African American	2016	Rate	15.0
524	County	Bertie	Non-Hispanic American Indian	2016	Rate	0.0
525	County	Bertie	Other Non-Hispanic	2016	Rate	0.0
526	County	Bertie	Hispanic	2016	Rate	0.0
527	County	Bertie	Total	2016	Rate	15.8
528	County	Bertie	Non-Hispanic White	2017	Number	0.0
529	County	Bertie	Non-Hispanic White	2017	Rate	0.0
530	County	Bertie	Non-Hispanic African American	2017	Number	2.0
531	County	Bertie	Non-Hispanic African American	2017	Rate	17.1
532	County	Bertie	Non-Hispanic American Indian	2017	Number	0.0
533	County	Bertie	Non-Hispanic American Indian	2017	Rate	0.0
534	County	Bertie	Other Non-Hispanic	2017	Number	0.0
535	County	Bertie	Other Non-Hispanic	2017	Rate	0.0
536	County	Bertie	Hispanic	2017	Number	0.0
537	County	Bertie	Hispanic	2017	Rate	0.0
538	County	Bertie	Total	2017	Number	2.0
539	County	Bertie	Total	2017	Rate	11.7
540	County	Bladen	Non-Hispanic White	2013	Number	2.0
541	County	Bladen	Non-Hispanic African American	2013	Number	3.0
542	County	Bladen	Non-Hispanic American Indian	2013	Number	1.0
543	County	Bladen	Other Non-Hispanic	2013	Number	0.0
544	County	Bladen	Hispanic	2013	Number	0.0
545	County	Bladen	Total	2013	Number	6.0
546	County	Bladen	Non-Hispanic White	2013	Rate	11.8
547	County	Bladen	Non-Hispanic African American	2013	Rate	22.2
548	County	Bladen	Non-Hispanic American Indian	2013	Rate	66.7
549	County	Bladen	Other Non-Hispanic	2013	Rate	0.0
550	County	Bladen	Hispanic	2013	Rate	0.0
551	County	Bladen	Total	2013	Rate	16.5
552	County	Bladen	Non-Hispanic White	2014	Number	1.0
553	County	Bladen	Non-Hispanic African American	2014	Number	1.0
554	County	Bladen	Non-Hispanic American Indian	2014	Number	0.0
555	County	Bladen	Other Non-Hispanic	2014	Number	0.0
556	County	Bladen	Hispanic	2014	Number	0.0
557	County	Bladen	Total	2014	Number	2.0
558	County	Bladen	Non-Hispanic White	2014	Rate	6.2
559	County	Bladen	Non-Hispanic African American	2014	Rate	6.9
560	County	Bladen	Non-Hispanic American Indian	2014	Rate	0.0
561	County	Bladen	Other Non-Hispanic	2014	Rate	0.0
562	County	Bladen	Hispanic	2014	Rate	0.0
563	County	Bladen	Total	2014	Rate	5.5
564	County	Bladen	Non-Hispanic White	2015	Number	0.0
565	County	Bladen	Non-Hispanic African American	2015	Number	1.0
566	County	Bladen	Non-Hispanic American Indian	2015	Number	1.0
567	County	Bladen	Other Non-Hispanic	2015	Number	0.0
568	County	Bladen	Hispanic	2015	Number	1.0
569	County	Bladen	Total	2015	Number	3.0
570	County	Bladen	Non-Hispanic White	2015	Rate	0.0
571	County	Bladen	Non-Hispanic African American	2015	Rate	7.9
572	County	Bladen	Non-Hispanic American Indian	2015	Rate	83.3
573	County	Bladen	Other Non-Hispanic	2015	Rate	0.0
574	County	Bladen	Hispanic	2015	Rate	20.0
575	County	Bladen	Total	2015	Rate	8.5
576	County	Bladen	Non-Hispanic White	2016	Number	0.0
577	County	Bladen	Non-Hispanic African American	2016	Number	5.0
578	County	Bladen	Non-Hispanic American Indian	2016	Number	0.0
579	County	Bladen	Other Non-Hispanic	2016	Number	0.0
580	County	Bladen	Hispanic	2016	Number	0.0
581	County	Bladen	Total	2016	Number	5.0
582	County	Bladen	Non-Hispanic White	2016	Rate	0.0
583	County	Bladen	Non-Hispanic African American	2016	Rate	42.0
584	County	Bladen	Non-Hispanic American Indian	2016	Rate	0.0
585	County	Bladen	Other Non-Hispanic	2016	Rate	0.0
586	County	Bladen	Hispanic	2016	Rate	0.0
587	County	Bladen	Total	2016	Rate	15.0
588	County	Bladen	Non-Hispanic White	2017	Number	2.0
589	County	Bladen	Non-Hispanic White	2017	Rate	12.9
590	County	Bladen	Non-Hispanic African American	2017	Number	1.0
591	County	Bladen	Non-Hispanic African American	2017	Rate	9.2
592	County	Bladen	Non-Hispanic American Indian	2017	Number	0.0
593	County	Bladen	Non-Hispanic American Indian	2017	Rate	0.0
594	County	Bladen	Other Non-Hispanic	2017	Number	0.0
595	County	Bladen	Other Non-Hispanic	2017	Rate	0.0
596	County	Bladen	Hispanic	2017	Number	0.0
597	County	Bladen	Hispanic	2017	Rate	0.0
598	County	Bladen	Total	2017	Number	3.0
599	County	Bladen	Total	2017	Rate	9.2
600	County	Brunswick	Non-Hispanic White	2013	Number	7.0
601	County	Brunswick	Non-Hispanic African American	2013	Number	1.0
602	County	Brunswick	Non-Hispanic American Indian	2013	Number	0.0
603	County	Brunswick	Other Non-Hispanic	2013	Number	0.0
604	County	Brunswick	Hispanic	2013	Number	0.0
605	County	Brunswick	Total	2013	Number	8.0
606	County	Brunswick	Non-Hispanic White	2013	Rate	9.3
607	County	Brunswick	Non-Hispanic African American	2013	Rate	6.9
608	County	Brunswick	Non-Hispanic American Indian	2013	Rate	0.0
609	County	Brunswick	Other Non-Hispanic	2013	Rate	0.0
610	County	Brunswick	Hispanic	2013	Rate	0.0
611	County	Brunswick	Total	2013	Rate	8.0
612	County	Brunswick	Non-Hispanic White	2014	Number	3.0
613	County	Brunswick	Non-Hispanic African American	2014	Number	1.0
614	County	Brunswick	Non-Hispanic American Indian	2014	Number	0.0
615	County	Brunswick	Other Non-Hispanic	2014	Number	0.0
616	County	Brunswick	Hispanic	2014	Number	0.0
617	County	Brunswick	Total	2014	Number	4.0
618	County	Brunswick	Non-Hispanic White	2014	Rate	3.5
619	County	Brunswick	Non-Hispanic African American	2014	Rate	7.6
620	County	Brunswick	Non-Hispanic American Indian	2014	Rate	0.0
621	County	Brunswick	Other Non-Hispanic	2014	Rate	0.0
622	County	Brunswick	Hispanic	2014	Rate	0.0
623	County	Brunswick	Total	2014	Rate	3.6
624	County	Brunswick	Non-Hispanic White	2015	Number	2.0
625	County	Brunswick	Non-Hispanic African American	2015	Number	0.0
626	County	Brunswick	Non-Hispanic American Indian	2015	Number	0.0
627	County	Brunswick	Other Non-Hispanic	2015	Number	0.0
628	County	Brunswick	Hispanic	2015	Number	0.0
629	County	Brunswick	Total	2015	Number	2.0
630	County	Brunswick	Non-Hispanic White	2015	Rate	2.6
631	County	Brunswick	Non-Hispanic African American	2015	Rate	0.0
632	County	Brunswick	Non-Hispanic American Indian	2015	Rate	0.0
633	County	Brunswick	Other Non-Hispanic	2015	Rate	0.0
634	County	Brunswick	Hispanic	2015	Rate	0.0
635	County	Brunswick	Total	2015	Rate	1.9
636	County	Brunswick	Non-Hispanic White	2016	Number	5.0
637	County	Brunswick	Non-Hispanic African American	2016	Number	2.0
638	County	Brunswick	Non-Hispanic American Indian	2016	Number	0.0
639	County	Brunswick	Other Non-Hispanic	2016	Number	0.0
640	County	Brunswick	Hispanic	2016	Number	2.0
641	County	Brunswick	Total	2016	Number	9.0
642	County	Brunswick	Non-Hispanic White	2016	Rate	6.9
643	County	Brunswick	Non-Hispanic African American	2016	Rate	15.3
644	County	Brunswick	Non-Hispanic American Indian	2016	Rate	0.0
645	County	Brunswick	Other Non-Hispanic	2016	Rate	0.0
646	County	Brunswick	Hispanic	2016	Rate	19.6
647	County	Brunswick	Total	2016	Rate	9.2
648	County	Brunswick	Non-Hispanic White	2017	Number	4.0
649	County	Brunswick	Non-Hispanic White	2017	Rate	5.3
650	County	Brunswick	Non-Hispanic African American	2017	Number	0.0
651	County	Brunswick	Non-Hispanic African American	2017	Rate	0.0
652	County	Brunswick	Non-Hispanic American Indian	2017	Number	0.0
653	County	Brunswick	Non-Hispanic American Indian	2017	Rate	0.0
654	County	Brunswick	Other Non-Hispanic	2017	Number	0.0
655	County	Brunswick	Other Non-Hispanic	2017	Rate	0.0
656	County	Brunswick	Hispanic	2017	Number	1.0
657	County	Brunswick	Hispanic	2017	Rate	9.5
658	County	Brunswick	Total	2017	Number	5.0
659	County	Brunswick	Total	2017	Rate	5.0
660	County	Buncombe	Non-Hispanic White	2013	Number	21.0
661	County	Buncombe	Non-Hispanic African American	2013	Number	5.0
662	County	Buncombe	Non-Hispanic American Indian	2013	Number	0.0
663	County	Buncombe	Other Non-Hispanic	2013	Number	0.0
664	County	Buncombe	Hispanic	2013	Number	1.0
665	County	Buncombe	Total	2013	Number	27.0
666	County	Buncombe	Non-Hispanic White	2013	Rate	10.1
667	County	Buncombe	Non-Hispanic African American	2013	Rate	22.4
668	County	Buncombe	Non-Hispanic American Indian	2013	Rate	0.0
669	County	Buncombe	Other Non-Hispanic	2013	Rate	0.0
670	County	Buncombe	Hispanic	2013	Rate	3.3
671	County	Buncombe	Total	2013	Rate	10.1
672	County	Buncombe	Non-Hispanic White	2014	Number	8.0
673	County	Buncombe	Non-Hispanic African American	2014	Number	7.0
674	County	Buncombe	Non-Hispanic American Indian	2014	Number	0.0
675	County	Buncombe	Other Non-Hispanic	2014	Number	0.0
676	County	Buncombe	Hispanic	2014	Number	2.0
677	County	Buncombe	Total	2014	Number	17.0
678	County	Buncombe	Non-Hispanic White	2014	Rate	3.9
679	County	Buncombe	Non-Hispanic African American	2014	Rate	32.7
680	County	Buncombe	Non-Hispanic American Indian	2014	Rate	0.0
681	County	Buncombe	Other Non-Hispanic	2014	Rate	0.0
682	County	Buncombe	Hispanic	2014	Rate	7.3
683	County	Buncombe	Total	2014	Rate	6.6
684	County	Buncombe	Non-Hispanic White	2015	Number	5.0
685	County	Buncombe	Non-Hispanic African American	2015	Number	4.0
686	County	Buncombe	Non-Hispanic American Indian	2015	Number	0.0
687	County	Buncombe	Other Non-Hispanic	2015	Number	2.0
688	County	Buncombe	Hispanic	2015	Number	1.0
689	County	Buncombe	Total	2015	Number	12.0
690	County	Buncombe	Non-Hispanic White	2015	Rate	2.4
691	County	Buncombe	Non-Hispanic African American	2015	Rate	19.8
692	County	Buncombe	Non-Hispanic American Indian	2015	Rate	0.0
693	County	Buncombe	Other Non-Hispanic	2015	Rate	36.4
694	County	Buncombe	Hispanic	2015	Rate	3.5
695	County	Buncombe	Total	2015	Rate	4.6
696	County	Buncombe	Non-Hispanic White	2016	Number	9.0
697	County	Buncombe	Non-Hispanic African American	2016	Number	2.0
698	County	Buncombe	Non-Hispanic American Indian	2016	Number	0.0
699	County	Buncombe	Other Non-Hispanic	2016	Number	0.0
700	County	Buncombe	Hispanic	2016	Number	4.0
701	County	Buncombe	Total	2016	Number	15.0
702	County	Buncombe	Non-Hispanic White	2016	Rate	4.4
703	County	Buncombe	Non-Hispanic African American	2016	Rate	10.1
704	County	Buncombe	Non-Hispanic American Indian	2016	Rate	0.0
705	County	Buncombe	Other Non-Hispanic	2016	Rate	0.0
706	County	Buncombe	Hispanic	2016	Rate	12.9
707	County	Buncombe	Total	2016	Rate	5.8
708	County	Buncombe	Non-Hispanic White	2017	Number	8.0
709	County	Buncombe	Non-Hispanic White	2017	Rate	4.3
710	County	Buncombe	Non-Hispanic African American	2017	Number	2.0
711	County	Buncombe	Non-Hispanic African American	2017	Rate	11.0
712	County	Buncombe	Non-Hispanic American Indian	2017	Number	0.0
713	County	Buncombe	Non-Hispanic American Indian	2017	Rate	0.0
714	County	Buncombe	Other Non-Hispanic	2017	Number	0.0
715	County	Buncombe	Other Non-Hispanic	2017	Rate	0.0
716	County	Buncombe	Hispanic	2017	Number	1.0
717	County	Buncombe	Hispanic	2017	Rate	3.4
718	County	Buncombe	Total	2017	Number	11.0
719	County	Buncombe	Total	2017	Rate	4.6
720	County	Burke	Non-Hispanic White	2013	Number	2.0
721	County	Burke	Non-Hispanic African American	2013	Number	0.0
722	County	Burke	Non-Hispanic American Indian	2013	Number	0.0
723	County	Burke	Other Non-Hispanic	2013	Number	0.0
724	County	Burke	Hispanic	2013	Number	0.0
725	County	Burke	Total	2013	Number	2.0
726	County	Burke	Non-Hispanic White	2013	Rate	3.2
727	County	Burke	Non-Hispanic African American	2013	Rate	0.0
728	County	Burke	Non-Hispanic American Indian	2013	Rate	0.0
729	County	Burke	Other Non-Hispanic	2013	Rate	0.0
730	County	Burke	Hispanic	2013	Rate	0.0
731	County	Burke	Total	2013	Rate	2.4
732	County	Burke	Non-Hispanic White	2014	Number	7.0
733	County	Burke	Non-Hispanic African American	2014	Number	0.0
734	County	Burke	Non-Hispanic American Indian	2014	Number	0.0
735	County	Burke	Other Non-Hispanic	2014	Number	0.0
736	County	Burke	Hispanic	2014	Number	3.0
737	County	Burke	Total	2014	Number	10.0
738	County	Burke	Non-Hispanic White	2014	Rate	10.6
739	County	Burke	Non-Hispanic African American	2014	Rate	0.0
740	County	Burke	Non-Hispanic American Indian	2014	Rate	0.0
741	County	Burke	Other Non-Hispanic	2014	Rate	0.0
742	County	Burke	Hispanic	2014	Rate	25.4
743	County	Burke	Total	2014	Rate	11.3
744	County	Burke	Non-Hispanic White	2015	Number	5.0
745	County	Burke	Non-Hispanic African American	2015	Number	1.0
746	County	Burke	Non-Hispanic American Indian	2015	Number	0.0
747	County	Burke	Other Non-Hispanic	2015	Number	0.0
748	County	Burke	Hispanic	2015	Number	1.0
749	County	Burke	Total	2015	Number	7.0
750	County	Burke	Non-Hispanic White	2015	Rate	7.4
751	County	Burke	Non-Hispanic African American	2015	Rate	23.3
752	County	Burke	Non-Hispanic American Indian	2015	Rate	0.0
753	County	Burke	Other Non-Hispanic	2015	Rate	0.0
754	County	Burke	Hispanic	2015	Rate	10.0
755	County	Burke	Total	2015	Rate	7.8
756	County	Burke	Non-Hispanic White	2016	Number	4.0
757	County	Burke	Non-Hispanic African American	2016	Number	0.0
758	County	Burke	Non-Hispanic American Indian	2016	Number	0.0
759	County	Burke	Other Non-Hispanic	2016	Number	0.0
760	County	Burke	Hispanic	2016	Number	1.0
761	County	Burke	Total	2016	Number	5.0
762	County	Burke	Non-Hispanic White	2016	Rate	5.9
763	County	Burke	Non-Hispanic African American	2016	Rate	0.0
764	County	Burke	Non-Hispanic American Indian	2016	Rate	0.0
765	County	Burke	Other Non-Hispanic	2016	Rate	0.0
766	County	Burke	Hispanic	2016	Rate	8.8
767	County	Burke	Total	2016	Rate	5.6
768	County	Burke	Non-Hispanic White	2017	Number	6.0
769	County	Burke	Non-Hispanic White	2017	Rate	8.7
770	County	Burke	Non-Hispanic African American	2017	Number	0.0
771	County	Burke	Non-Hispanic African American	2017	Rate	0.0
772	County	Burke	Non-Hispanic American Indian	2017	Number	0.0
773	County	Burke	Non-Hispanic American Indian	2017	Rate	0.0
774	County	Burke	Other Non-Hispanic	2017	Number	1.0
775	County	Burke	Other Non-Hispanic	2017	Rate	13.5
776	County	Burke	Hispanic	2017	Number	2.0
777	County	Burke	Hispanic	2017	Rate	15.4
778	County	Burke	Total	2017	Number	9.0
779	County	Burke	Total	2017	Rate	9.7
780	County	Cabarrus	Non-Hispanic White	2013	Number	8.0
781	County	Cabarrus	Non-Hispanic African American	2013	Number	4.0
782	County	Cabarrus	Non-Hispanic American Indian	2013	Number	0.0
783	County	Cabarrus	Other Non-Hispanic	2013	Number	1.0
784	County	Cabarrus	Hispanic	2013	Number	1.0
785	County	Cabarrus	Total	2013	Number	14.0
786	County	Cabarrus	Non-Hispanic White	2013	Rate	5.5
787	County	Cabarrus	Non-Hispanic African American	2013	Rate	9.9
788	County	Cabarrus	Non-Hispanic American Indian	2013	Rate	0.0
789	County	Cabarrus	Other Non-Hispanic	2013	Rate	13.0
790	County	Cabarrus	Hispanic	2013	Rate	2.6
791	County	Cabarrus	Total	2013	Rate	6.1
792	County	Cabarrus	Non-Hispanic White	2014	Number	10.0
793	County	Cabarrus	Non-Hispanic African American	2014	Number	2.0
794	County	Cabarrus	Non-Hispanic American Indian	2014	Number	0.0
795	County	Cabarrus	Other Non-Hispanic	2014	Number	0.0
796	County	Cabarrus	Hispanic	2014	Number	2.0
797	County	Cabarrus	Total	2014	Number	14.0
798	County	Cabarrus	Non-Hispanic White	2014	Rate	7.0
799	County	Cabarrus	Non-Hispanic African American	2014	Rate	5.0
800	County	Cabarrus	Non-Hispanic American Indian	2014	Rate	0.0
801	County	Cabarrus	Other Non-Hispanic	2014	Rate	0.0
802	County	Cabarrus	Hispanic	2014	Rate	4.9
803	County	Cabarrus	Total	2014	Rate	6.0
804	County	Cabarrus	Non-Hispanic White	2015	Number	5.0
805	County	Cabarrus	Non-Hispanic African American	2015	Number	8.0
806	County	Cabarrus	Non-Hispanic American Indian	2015	Number	0.0
807	County	Cabarrus	Other Non-Hispanic	2015	Number	1.0
808	County	Cabarrus	Hispanic	2015	Number	2.0
809	County	Cabarrus	Total	2015	Number	16.0
810	County	Cabarrus	Non-Hispanic White	2015	Rate	3.4
811	County	Cabarrus	Non-Hispanic African American	2015	Rate	18.9
812	County	Cabarrus	Non-Hispanic American Indian	2015	Rate	0.0
813	County	Cabarrus	Other Non-Hispanic	2015	Rate	7.5
814	County	Cabarrus	Hispanic	2015	Rate	4.7
815	County	Cabarrus	Total	2015	Rate	6.5
816	County	Cabarrus	Non-Hispanic White	2016	Number	9.0
817	County	Cabarrus	Non-Hispanic African American	2016	Number	4.0
818	County	Cabarrus	Non-Hispanic American Indian	2016	Number	0.0
819	County	Cabarrus	Other Non-Hispanic	2016	Number	0.0
820	County	Cabarrus	Hispanic	2016	Number	1.0
821	County	Cabarrus	Total	2016	Number	14.0
822	County	Cabarrus	Non-Hispanic White	2016	Rate	6.2
823	County	Cabarrus	Non-Hispanic African American	2016	Rate	9.0
824	County	Cabarrus	Non-Hispanic American Indian	2016	Rate	0.0
825	County	Cabarrus	Other Non-Hispanic	2016	Rate	0.0
826	County	Cabarrus	Hispanic	2016	Rate	2.4
827	County	Cabarrus	Total	2016	Rate	5.7
828	County	Cabarrus	Non-Hispanic White	2017	Number	5.0
829	County	Cabarrus	Non-Hispanic White	2017	Rate	3.4
830	County	Cabarrus	Non-Hispanic African American	2017	Number	2.0
831	County	Cabarrus	Non-Hispanic African American	2017	Rate	4.0
832	County	Cabarrus	Non-Hispanic American Indian	2017	Number	0.0
833	County	Cabarrus	Non-Hispanic American Indian	2017	Rate	0.0
834	County	Cabarrus	Other Non-Hispanic	2017	Number	2.0
835	County	Cabarrus	Other Non-Hispanic	2017	Rate	10.0
836	County	Cabarrus	Hispanic	2017	Number	1.0
837	County	Cabarrus	Hispanic	2017	Rate	2.3
838	County	Cabarrus	Total	2017	Number	10.0
839	County	Cabarrus	Total	2017	Rate	3.9
840	County	Caldwell	Non-Hispanic White	2013	Number	3.0
841	County	Caldwell	Non-Hispanic African American	2013	Number	1.0
842	County	Caldwell	Non-Hispanic American Indian	2013	Number	0.0
843	County	Caldwell	Other Non-Hispanic	2013	Number	0.0
844	County	Caldwell	Hispanic	2013	Number	0.0
845	County	Caldwell	Total	2013	Number	4.0
846	County	Caldwell	Non-Hispanic White	2013	Rate	4.4
