GeoArea_FIPS	GeoArea_Name	PZ_Name	WDB_Name	Economic_Measure_Code	Economic_Measure_Name	Data_Period_Business_Key	Estimated_Value	Estimation_Qualifier	Unit_of_Measure_Code	Default_Scale	Data_Period_Type	Data_Period_Name	Data_Period_Begin_Datetime	Calculation_Type
37111	McDowell County, NC	Northwest	Region C	FRED_LFN_00000	Civilian Labor Force by County	1991	19266.75		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
37119	Mecklenburg County, NC	Southwest		FRED_LFN_00000	Civilian Labor Force by County	1991	301831.0		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
37121	Mitchell County, NC	Northwest	High Country	FRED_LFN_00000	Civilian Labor Force by County	1991	7379.25		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
37123	Montgomery County, NC	South Central	Regional Partnership	FRED_LFN_00000	Civilian Labor Force by County	1991	12060.916666666668		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
37125	Moore County, NC	South Central	Regional Partnership	FRED_LFN_00000	Civilian Labor Force by County	1991	28178.83333333333		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
37127	Nash County, NC	North Central	Turning Point	FRED_LFN_00000	Civilian Labor Force by County	1991	43061.66666666666		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
37129	New Hanover County, NC	Southeast	Cape Fear	FRED_LFN_00000	Civilian Labor Force by County	1991	68616.58333333331		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
37131	Northampton County, NC	Northeast	Turning Point	FRED_LFN_00000	Civilian Labor Force by County	1991	8749.0		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
37133	Onslow County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	1991	41981.66666666666		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
37135	Orange County, NC	North Central	Regional Partnership	FRED_LFN_00000	Civilian Labor Force by County	1991	54732.41666666666		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
37137	Pamlico County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	1991	5118.416666666667		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
37139	Pasquotank County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	1991	13197.916666666668		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
37141	Pender County, NC	Southeast	Cape Fear	FRED_LFN_00000	Civilian Labor Force by County	1991	14299.916666666668		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
37143	Perquimans County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	1991	4357.083333333333		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
37145	Person County, NC	North Central	Kerr-Tar	FRED_LFN_00000	Civilian Labor Force by County	1991	16484.25		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
37147	Pitt County, NC	Northeast	Region Q	FRED_LFN_00000	Civilian Labor Force by County	1991	58248.91666666666		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
37149	Polk County, NC	Western	Region C	FRED_LFN_00000	Civilian Labor Force by County	1991	7364.666666666668		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
37151	Randolph County, NC	Piedmont-Triad	Regional Partnership	FRED_LFN_00000	Civilian Labor Force by County	1991	64011.0		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
37153	Richmond County, NC	South Central	Lumber River	FRED_LFN_00000	Civilian Labor Force by County	1991	22230.58333333333		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
37155	Robeson County, NC			FRED_LFN_00000	Civilian Labor Force by County	1991	51263.41666666666		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
37157	Rockingham County, NC	Piedmont-Triad	Northwest Piedmont	FRED_LFN_00000	Civilian Labor Force by County	1991	46899.58333333334		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
37159	Rowan County, NC	Southwest	Centralina	FRED_LFN_00000	Civilian Labor Force by County	1991	58407.25		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
37161	Rutherford County, NC	Western	Region C	FRED_LFN_00000	Civilian Labor Force by County	1991	30834.25		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
37163	Sampson County, NC	South Central	Triangle South	FRED_LFN_00000	Civilian Labor Force by County	1991	23127.75		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
37165	Scotland County, NC	South Central	Lumber River	FRED_LFN_00000	Civilian Labor Force by County	1991	16902.833333333332		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
37167	Stanly County, NC	Southwest		FRED_LFN_00000	Civilian Labor Force by County	1991	28662.16666666667		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
37169	Stokes County, NC	Piedmont-Triad	Northwest Piedmont	FRED_LFN_00000	Civilian Labor Force by County	1991	20379.33333333333		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
37171	Surry County, NC	Piedmont-Triad	Northwest Piedmont	FRED_LFN_00000	Civilian Labor Force by County	1991	34495.333333333336		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
37173	Swain County, NC	Western	Southwestern	FRED_LFN_00000	Civilian Labor Force by County	1991	6163.083333333332		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
37175	Transylvania County, NC	Western	Mountain Area	FRED_LFN_00000	Civilian Labor Force by County	1991	11911.083333333332		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
37177	Tyrrell County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	1991	1869.666666666667		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
37179	Union County, NC	Southwest	Centralina	FRED_LFN_00000	Civilian Labor Force by County	1991	47154.08333333334		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
37181	Vance County, NC	North Central	Kerr-Tar	FRED_LFN_00000	Civilian Labor Force by County	1991	20499.166666666668		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
37183	Wake County, NC	North Central	Capital Area	FRED_LFN_00000	Civilian Labor Force by County	1991	261842.58333333328		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
37185	Warren County, NC	North Central	Kerr-Tar	FRED_LFN_00000	Civilian Labor Force by County	1991	7758.583333333332		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
37187	Washington County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	1991	6514.083333333332		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
37189	Watauga County, NC	Northwest	High Country	FRED_LFN_00000	Civilian Labor Force by County	1991	20119.5		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
37191	Wayne County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	1991	49383.16666666666		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
37193	Wilkes County, NC	Northwest	High Country	FRED_LFN_00000	Civilian Labor Force by County	1991	32291.5		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
37195	Wilson County, NC	North Central	Turning Point	FRED_LFN_00000	Civilian Labor Force by County	1991	35279.166666666664		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
37197	Yadkin County, NC	Piedmont-Triad	Northwest Piedmont	FRED_LFN_00000	Civilian Labor Force by County	1991	16381.416666666668		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
37199	Yancey County, NC	Northwest	High Country	FRED_LFN_00000	Civilian Labor Force by County	1991	6567.916666666668		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
37001	Alamance County, NC	Piedmont-Triad	Regional Partnership	FRED_LFN_00000	Civilian Labor Force by County	1992	62656.5		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37003	Alexander County, NC	Northwest	Western Piedmont	FRED_LFN_00000	Civilian Labor Force by County	1992	16386.75		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37005	Alleghany County, NC	Northwest	High Country	FRED_LFN_00000	Civilian Labor Force by County	1992	5074.5		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37007	Anson County, NC	Southwest	Centralina	FRED_LFN_00000	Civilian Labor Force by County	1992	12412.25		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37009	Ashe County, NC	Northwest	High Country	FRED_LFN_00000	Civilian Labor Force by County	1992	11619.666666666668		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37011	Avery County, NC	Northwest	High Country	FRED_LFN_00000	Civilian Labor Force by County	1992	7354.0		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37013	Beaufort County, NC	Northeast	Region Q	FRED_LFN_00000	Civilian Labor Force by County	1992	20715.916666666668		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37015	Bertie County, NC	Northeast	Region Q	FRED_LFN_00000	Civilian Labor Force by County	1992	9282.083333333334		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37017	Bladen County, NC	South Central	Lumber River	FRED_LFN_00000	Civilian Labor Force by County	1992	14376.75		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37019	Brunswick County, NC	Southeast	Cape Fear	FRED_LFN_00000	Civilian Labor Force by County	1992	27201.33333333333		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37021	Buncombe County, NC	Western	Mountain Area	FRED_LFN_00000	Civilian Labor Force by County	1992	96743.08333333331		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37023	Burke County, NC	Northwest	Western Piedmont	FRED_LFN_00000	Civilian Labor Force by County	1992	43224.583333333336		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37025	Cabarrus County, NC	Southwest	Centralina	FRED_LFN_00000	Civilian Labor Force by County	1992	57157.0		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37027	Caldwell County, NC	Northwest	Western Piedmont	FRED_LFN_00000	Civilian Labor Force by County	1992	41054.75		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37029	Camden County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	1992	2840.75		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37031	Carteret County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	1992	27324.08333333333		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37033	Caswell County, NC	Piedmont-Triad	Kerr-Tar	FRED_LFN_00000	Civilian Labor Force by County	1992	11163.666666666668		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37035	Catawba County, NC	Northwest	Western Piedmont	FRED_LFN_00000	Civilian Labor Force by County	1992	73933.5		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37037	Chatham County, NC	North Central	Triangle South	FRED_LFN_00000	Civilian Labor Force by County	1992	22993.83333333333		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37039	Cherokee County, NC	Western	Southwestern	FRED_LFN_00000	Civilian Labor Force by County	1992	9203.833333333334		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37041	Chowan County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	1992	6596.416666666668		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37043	Clay County, NC	Western	Southwestern	FRED_LFN_00000	Civilian Labor Force by County	1992	3181.083333333333		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37045	Cleveland County, NC	Southwest	Region C	FRED_LFN_00000	Civilian Labor Force by County	1992	46258.33333333334		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37047	Columbus County, NC	South Central	Cape Fear	FRED_LFN_00000	Civilian Labor Force by County	1992	25042.75		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37049	Craven County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	1992	35442.0		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37051	Cumberland County, NC	South Central	Cumberland County	FRED_LFN_00000	Civilian Labor Force by County	1992	109565.25		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37053	Currituck County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	1992	7218.166666666668		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37055	Dare County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	1992	14973.416666666668		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37057	Davidson County, NC	Piedmont-Triad	DavidsonWorks, Inc.	FRED_LFN_00000	Civilian Labor Force by County	1992	75044.66666666669		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37059	Davie County, NC	Piedmont-Triad	Northwest Piedmont	FRED_LFN_00000	Civilian Labor Force by County	1992	15613.0		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37061	Duplin County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	1992	21107.83333333333		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37063	Durham County, NC	North Central	Durham	FRED_LFN_00000	Civilian Labor Force by County	1992	106053.08333333331		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37065	Edgecombe County, NC	North Central	Turning Point	FRED_LFN_00000	Civilian Labor Force by County	1992	28482.0		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37067	Forsyth County, NC	Piedmont-Triad	Northwest Piedmont	FRED_LFN_00000	Civilian Labor Force by County	1992	146679.41666666663		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37069	Franklin County, NC	North Central	Kerr-Tar	FRED_LFN_00000	Civilian Labor Force by County	1992	19949.08333333333		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37071	Gaston County, NC	Southwest	Gaston County	FRED_LFN_00000	Civilian Labor Force by County	1992	96570.83333333331		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37073	Gates County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	1992	4290.666666666667		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37075	Graham County, NC	Western	Southwestern	FRED_LFN_00000	Civilian Labor Force by County	1992	4099.083333333333		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37077	Granville County, NC	North Central	Kerr-Tar	FRED_LFN_00000	Civilian Labor Force by County	1992	20870.5		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37079	Greene County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	1992	7780.666666666668		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37081	Guilford County, NC	Piedmont-Triad	Greensboro/High Point/Guilford	FRED_LFN_00000	Civilian Labor Force by County	1992	205669.25		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37083	Halifax County, NC	Northeast	Turning Point	FRED_LFN_00000	Civilian Labor Force by County	1992	25146.66666666667		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37085	Harnett County, NC	North Central	Triangle South	FRED_LFN_00000	Civilian Labor Force by County	1992	31865.16666666667		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37087	Haywood County, NC	Western	Southwestern	FRED_LFN_00000	Civilian Labor Force by County	1992	24286.91666666667		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37089	Henderson County, NC	Western	Mountain Area	FRED_LFN_00000	Civilian Labor Force by County	1992	33128.5		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37091	Hertford County, NC	Northeast	Region Q	FRED_LFN_00000	Civilian Labor Force by County	1992	10522.0		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37093	Hoke County, NC	South Central	Lumber River	FRED_LFN_00000	Civilian Labor Force by County	1992	10056.916666666666		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37095	Hyde County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	1992	2891.166666666666		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37097	Iredell County, NC	Southwest	Centralina	FRED_LFN_00000	Civilian Labor Force by County	1992	54706.16666666666		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37099	Jackson County, NC	Western	Southwestern	FRED_LFN_00000	Civilian Labor Force by County	1992	14273.75		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37101	Johnston County, NC	North Central		FRED_LFN_00000	Civilian Labor Force by County	1992	47285.41666666666		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37103	Jones County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	1992	4535.166666666667		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37105	Lee County, NC	North Central	Triangle South	FRED_LFN_00000	Civilian Labor Force by County	1992	23554.08333333333		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37107	Lenoir County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	1992	29438.5		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37109	Lincoln County, NC	Southwest	Centralina	FRED_LFN_00000	Civilian Labor Force by County	1992	28687.83333333333		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37113	Macon County, NC	Western	Southwestern	FRED_LFN_00000	Civilian Labor Force by County	1992	11919.333333333332		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37115	Madison County, NC	Western	Mountain Area	FRED_LFN_00000	Civilian Labor Force by County	1992	8545.75		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37117	Martin County, NC	Northeast	Region Q	FRED_LFN_00000	Civilian Labor Force by County	1992	13566.583333333332		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37111	McDowell County, NC	Northwest	Region C	FRED_LFN_00000	Civilian Labor Force by County	1992	19440.33333333333		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37119	Mecklenburg County, NC	Southwest		FRED_LFN_00000	Civilian Labor Force by County	1992	307185.41666666674		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37121	Mitchell County, NC	Northwest	High Country	FRED_LFN_00000	Civilian Labor Force by County	1992	7191.25		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37123	Montgomery County, NC	South Central	Regional Partnership	FRED_LFN_00000	Civilian Labor Force by County	1992	12391.75		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37125	Moore County, NC	South Central	Regional Partnership	FRED_LFN_00000	Civilian Labor Force by County	1992	28631.08333333333		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37127	Nash County, NC	North Central	Turning Point	FRED_LFN_00000	Civilian Labor Force by County	1992	43608.333333333336		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37129	New Hanover County, NC	Southeast	Cape Fear	FRED_LFN_00000	Civilian Labor Force by County	1992	70335.16666666669		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37131	Northampton County, NC	Northeast	Turning Point	FRED_LFN_00000	Civilian Labor Force by County	1992	9029.0		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37133	Onslow County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	1992	41762.0		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37135	Orange County, NC	North Central	Regional Partnership	FRED_LFN_00000	Civilian Labor Force by County	1992	56165.25		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37137	Pamlico County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	1992	5273.0		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37139	Pasquotank County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	1992	13571.166666666668		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37141	Pender County, NC	Southeast	Cape Fear	FRED_LFN_00000	Civilian Labor Force by County	1992	15289.25		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37143	Perquimans County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	1992	4398.75		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37145	Person County, NC	North Central	Kerr-Tar	FRED_LFN_00000	Civilian Labor Force by County	1992	16434.666666666668		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37147	Pitt County, NC	Northeast	Region Q	FRED_LFN_00000	Civilian Labor Force by County	1992	58228.83333333334		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37149	Polk County, NC	Western	Region C	FRED_LFN_00000	Civilian Labor Force by County	1992	7369.0		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37151	Randolph County, NC	Piedmont-Triad	Regional Partnership	FRED_LFN_00000	Civilian Labor Force by County	1992	64683.16666666666		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37153	Richmond County, NC	South Central	Lumber River	FRED_LFN_00000	Civilian Labor Force by County	1992	21927.416666666668		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37155	Robeson County, NC			FRED_LFN_00000	Civilian Labor Force by County	1992	53893.25		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37157	Rockingham County, NC	Piedmont-Triad	Northwest Piedmont	FRED_LFN_00000	Civilian Labor Force by County	1992	47412.83333333334		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
37159	Rowan County, NC	Southwest	Centralina	FRED_LFN_00000	Civilian Labor Force by County	1992	58908.41666666666		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
