	GeoArea_FIPS	GeoArea_Name	PZ_Name	WDB_Name	Economic_Measure_Code	Economic_Measure_Name	Data_Period_Business_Key	Estimated_Value	Estimation_Qualifier	Unit_of_Measure_Code	Default_Scale	Data_Period_Type	Data_Period_Name	Data_Period_Begin_Datetime	Calculation_Type
151	37103	Jones County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	1991.0	4455.083333333333		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
152	37105	Lee County, NC	North Central	Triangle South	FRED_LFN_00000	Civilian Labor Force by County	1991.0	22094.0		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
153	37107	Lenoir County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	1991.0	28799.66666666667		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
154	37109	Lincoln County, NC	Southwest	Centralina	FRED_LFN_00000	Civilian Labor Force by County	1991.0	28354.33333333333		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
155	37113	Macon County, NC	Western	Southwestern	FRED_LFN_00000	Civilian Labor Force by County	1991.0	11596.416666666668		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
156	37115	Madison County, NC	Western	Mountain Area	FRED_LFN_00000	Civilian Labor Force by County	1991.0	8524.083333333334		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
157	37117	Martin County, NC	Northeast	Region Q	FRED_LFN_00000	Civilian Labor Force by County	1991.0	13047.916666666668		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
158	37111	McDowell County, NC	Northwest	Region C	FRED_LFN_00000	Civilian Labor Force by County	1991.0	19266.75		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
159	37119	Mecklenburg County, NC	Southwest		FRED_LFN_00000	Civilian Labor Force by County	1991.0	301831.0		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
160	37121	Mitchell County, NC	Northwest	High Country	FRED_LFN_00000	Civilian Labor Force by County	1991.0	7379.25		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
161	37123	Montgomery County, NC	South Central	Regional Partnership	FRED_LFN_00000	Civilian Labor Force by County	1991.0	12060.916666666668		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
162	37125	Moore County, NC	South Central	Regional Partnership	FRED_LFN_00000	Civilian Labor Force by County	1991.0	28178.83333333333		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
163	37127	Nash County, NC	North Central	Turning Point	FRED_LFN_00000	Civilian Labor Force by County	1991.0	43061.66666666666		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
164	37129	New Hanover County, NC	Southeast	Cape Fear	FRED_LFN_00000	Civilian Labor Force by County	1991.0	68616.58333333331		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
165	37131	Northampton County, NC	Northeast	Turning Point	FRED_LFN_00000	Civilian Labor Force by County	1991.0	8749.0		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
166	37133	Onslow County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	1991.0	41981.66666666666		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
167	37135	Orange County, NC	North Central	Regional Partnership	FRED_LFN_00000	Civilian Labor Force by County	1991.0	54732.41666666666		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
168	37137	Pamlico County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	1991.0	5118.416666666667		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
169	37139	Pasquotank County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	1991.0	13197.916666666668		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
170	37141	Pender County, NC	Southeast	Cape Fear	FRED_LFN_00000	Civilian Labor Force by County	1991.0	14299.916666666668		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
171	37143	Perquimans County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	1991.0	4357.083333333333		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
172	37145	Person County, NC	North Central	Kerr-Tar	FRED_LFN_00000	Civilian Labor Force by County	1991.0	16484.25		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
173	37147	Pitt County, NC	Northeast	Region Q	FRED_LFN_00000	Civilian Labor Force by County	1991.0	58248.91666666666		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
174	37149	Polk County, NC	Western	Region C	FRED_LFN_00000	Civilian Labor Force by County	1991.0	7364.666666666668		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
175	37151	Randolph County, NC	Piedmont-Triad	Regional Partnership	FRED_LFN_00000	Civilian Labor Force by County	1991.0	64011.0		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
176	37153	Richmond County, NC	South Central	Lumber River	FRED_LFN_00000	Civilian Labor Force by County	1991.0	22230.58333333333		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
177	37155	Robeson County, NC			FRED_LFN_00000	Civilian Labor Force by County	1991.0	51263.41666666666		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
178	37157	Rockingham County, NC	Piedmont-Triad	Northwest Piedmont	FRED_LFN_00000	Civilian Labor Force by County	1991.0	46899.58333333334		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
179	37159	Rowan County, NC	Southwest	Centralina	FRED_LFN_00000	Civilian Labor Force by County	1991.0	58407.25		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
180	37161	Rutherford County, NC	Western	Region C	FRED_LFN_00000	Civilian Labor Force by County	1991.0	30834.25		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
181	37163	Sampson County, NC	South Central	Triangle South	FRED_LFN_00000	Civilian Labor Force by County	1991.0	23127.75		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
182	37165	Scotland County, NC	South Central	Lumber River	FRED_LFN_00000	Civilian Labor Force by County	1991.0	16902.833333333332		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
183	37167	Stanly County, NC	Southwest		FRED_LFN_00000	Civilian Labor Force by County	1991.0	28662.16666666667		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
184	37169	Stokes County, NC	Piedmont-Triad	Northwest Piedmont	FRED_LFN_00000	Civilian Labor Force by County	1991.0	20379.33333333333		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
185	37171	Surry County, NC	Piedmont-Triad	Northwest Piedmont	FRED_LFN_00000	Civilian Labor Force by County	1991.0	34495.333333333336		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
186	37173	Swain County, NC	Western	Southwestern	FRED_LFN_00000	Civilian Labor Force by County	1991.0	6163.083333333332		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
187	37175	Transylvania County, NC	Western	Mountain Area	FRED_LFN_00000	Civilian Labor Force by County	1991.0	11911.083333333332		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
188	37177	Tyrrell County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	1991.0	1869.666666666667		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
189	37179	Union County, NC	Southwest	Centralina	FRED_LFN_00000	Civilian Labor Force by County	1991.0	47154.08333333334		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
190	37181	Vance County, NC	North Central	Kerr-Tar	FRED_LFN_00000	Civilian Labor Force by County	1991.0	20499.166666666668		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
191	37183	Wake County, NC	North Central	Capital Area	FRED_LFN_00000	Civilian Labor Force by County	1991.0	261842.58333333328		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
192	37185	Warren County, NC	North Central	Kerr-Tar	FRED_LFN_00000	Civilian Labor Force by County	1991.0	7758.583333333332		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
193	37187	Washington County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	1991.0	6514.083333333332		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
194	37189	Watauga County, NC	Northwest	High Country	FRED_LFN_00000	Civilian Labor Force by County	1991.0	20119.5		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
195	37191	Wayne County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	1991.0	49383.16666666666		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
196	37193	Wilkes County, NC	Northwest	High Country	FRED_LFN_00000	Civilian Labor Force by County	1991.0	32291.5		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
197	37195	Wilson County, NC	North Central	Turning Point	FRED_LFN_00000	Civilian Labor Force by County	1991.0	35279.166666666664		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
198	37197	Yadkin County, NC	Piedmont-Triad	Northwest Piedmont	FRED_LFN_00000	Civilian Labor Force by County	1991.0	16381.416666666668		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
199	37199	Yancey County, NC	Northwest	High Country	FRED_LFN_00000	Civilian Labor Force by County	1991.0	6567.916666666668		PRS	0	YR	The Year 1991	01/1/1991 0:00	Level
200	37001	Alamance County, NC	Piedmont-Triad	Regional Partnership	FRED_LFN_00000	Civilian Labor Force by County	1992.0	62656.5		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
201	37003	Alexander County, NC	Northwest	Western Piedmont	FRED_LFN_00000	Civilian Labor Force by County	1992.0	16386.75		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
202	37005	Alleghany County, NC	Northwest	High Country	FRED_LFN_00000	Civilian Labor Force by County	1992.0	5074.5		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
203	37007	Anson County, NC	Southwest	Centralina	FRED_LFN_00000	Civilian Labor Force by County	1992.0	12412.25		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
204	37009	Ashe County, NC	Northwest	High Country	FRED_LFN_00000	Civilian Labor Force by County	1992.0	11619.666666666668		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
205	37011	Avery County, NC	Northwest	High Country	FRED_LFN_00000	Civilian Labor Force by County	1992.0	7354.0		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
206	37013	Beaufort County, NC	Northeast	Region Q	FRED_LFN_00000	Civilian Labor Force by County	1992.0	20715.916666666668		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
207	37015	Bertie County, NC	Northeast	Region Q	FRED_LFN_00000	Civilian Labor Force by County	1992.0	9282.083333333334		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
208	37017	Bladen County, NC	South Central	Lumber River	FRED_LFN_00000	Civilian Labor Force by County	1992.0	14376.75		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
209	37019	Brunswick County, NC	Southeast	Cape Fear	FRED_LFN_00000	Civilian Labor Force by County	1992.0	27201.33333333333		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
210	37021	Buncombe County, NC	Western	Mountain Area	FRED_LFN_00000	Civilian Labor Force by County	1992.0	96743.08333333331		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
211	37023	Burke County, NC	Northwest	Western Piedmont	FRED_LFN_00000	Civilian Labor Force by County	1992.0	43224.583333333336		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
212	37025	Cabarrus County, NC	Southwest	Centralina	FRED_LFN_00000	Civilian Labor Force by County	1992.0	57157.0		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
213	37027	Caldwell County, NC	Northwest	Western Piedmont	FRED_LFN_00000	Civilian Labor Force by County	1992.0	41054.75		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
214	37029	Camden County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	1992.0	2840.75		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
215	37031	Carteret County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	1992.0	27324.08333333333		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
216	37033	Caswell County, NC	Piedmont-Triad	Kerr-Tar	FRED_LFN_00000	Civilian Labor Force by County	1992.0	11163.666666666668		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
217	37035	Catawba County, NC	Northwest	Western Piedmont	FRED_LFN_00000	Civilian Labor Force by County	1992.0	73933.5		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
218	37037	Chatham County, NC	North Central	Triangle South	FRED_LFN_00000	Civilian Labor Force by County	1992.0	22993.83333333333		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
219	37039	Cherokee County, NC	Western	Southwestern	FRED_LFN_00000	Civilian Labor Force by County	1992.0	9203.833333333334		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
220	37041	Chowan County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	1992.0	6596.416666666668		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
221	37043	Clay County, NC	Western	Southwestern	FRED_LFN_00000	Civilian Labor Force by County	1992.0	3181.083333333333		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
222	37045	Cleveland County, NC	Southwest	Region C	FRED_LFN_00000	Civilian Labor Force by County	1992.0	46258.33333333334		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
223	37047	Columbus County, NC	South Central	Cape Fear	FRED_LFN_00000	Civilian Labor Force by County	1992.0	25042.75		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
224	37049	Craven County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	1992.0	35442.0		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
225	37051	Cumberland County, NC	South Central	Cumberland County	FRED_LFN_00000	Civilian Labor Force by County	1992.0	109565.25		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
226	37053	Currituck County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	1992.0	7218.166666666668		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
227	37055	Dare County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	1992.0	14973.416666666668		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
228	37057	Davidson County, NC	Piedmont-Triad	DavidsonWorks, Inc.	FRED_LFN_00000	Civilian Labor Force by County	1992.0	75044.66666666669		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
229	37059	Davie County, NC	Piedmont-Triad	Northwest Piedmont	FRED_LFN_00000	Civilian Labor Force by County	1992.0	15613.0		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
230	37061	Duplin County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	1992.0	21107.83333333333		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
231	37063	Durham County, NC	North Central	Durham	FRED_LFN_00000	Civilian Labor Force by County	1992.0	106053.08333333331		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
232	37065	Edgecombe County, NC	North Central	Turning Point	FRED_LFN_00000	Civilian Labor Force by County	1992.0	28482.0		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
233	37067	Forsyth County, NC	Piedmont-Triad	Northwest Piedmont	FRED_LFN_00000	Civilian Labor Force by County	1992.0	146679.41666666663		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
234	37069	Franklin County, NC	North Central	Kerr-Tar	FRED_LFN_00000	Civilian Labor Force by County	1992.0	19949.08333333333		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
235	37071	Gaston County, NC	Southwest	Gaston County	FRED_LFN_00000	Civilian Labor Force by County	1992.0	96570.83333333331		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
236	37073	Gates County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	1992.0	4290.666666666667		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
237	37075	Graham County, NC	Western	Southwestern	FRED_LFN_00000	Civilian Labor Force by County	1992.0	4099.083333333333		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
238	37077	Granville County, NC	North Central	Kerr-Tar	FRED_LFN_00000	Civilian Labor Force by County	1992.0	20870.5		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
239	37079	Greene County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	1992.0	7780.666666666668		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
240	37081	Guilford County, NC	Piedmont-Triad	Greensboro/High Point/Guilford	FRED_LFN_00000	Civilian Labor Force by County	1992.0	205669.25		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
241	37083	Halifax County, NC	Northeast	Turning Point	FRED_LFN_00000	Civilian Labor Force by County	1992.0	25146.66666666667		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
242	37085	Harnett County, NC	North Central	Triangle South	FRED_LFN_00000	Civilian Labor Force by County	1992.0	31865.16666666667		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
243	37087	Haywood County, NC	Western	Southwestern	FRED_LFN_00000	Civilian Labor Force by County	1992.0	24286.91666666667		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
244	37089	Henderson County, NC	Western	Mountain Area	FRED_LFN_00000	Civilian Labor Force by County	1992.0	33128.5		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
245	37091	Hertford County, NC	Northeast	Region Q	FRED_LFN_00000	Civilian Labor Force by County	1992.0	10522.0		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
246	37093	Hoke County, NC	South Central	Lumber River	FRED_LFN_00000	Civilian Labor Force by County	1992.0	10056.916666666666		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
247	37095	Hyde County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	1992.0	2891.166666666666		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
248	37097	Iredell County, NC	Southwest	Centralina	FRED_LFN_00000	Civilian Labor Force by County	1992.0	54706.16666666666		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
249	37099	Jackson County, NC	Western	Southwestern	FRED_LFN_00000	Civilian Labor Force by County	1992.0	14273.75		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
250	37101	Johnston County, NC	North Central		FRED_LFN_00000	Civilian Labor Force by County	1992.0	47285.41666666666		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
251	37103	Jones County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	1992.0	4535.166666666667		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
252	37105	Lee County, NC	North Central	Triangle South	FRED_LFN_00000	Civilian Labor Force by County	1992.0	23554.08333333333		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
253	37107	Lenoir County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	1992.0	29438.5		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
254	37109	Lincoln County, NC	Southwest	Centralina	FRED_LFN_00000	Civilian Labor Force by County	1992.0	28687.83333333333		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
255	37113	Macon County, NC	Western	Southwestern	FRED_LFN_00000	Civilian Labor Force by County	1992.0	11919.333333333332		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
256	37115	Madison County, NC	Western	Mountain Area	FRED_LFN_00000	Civilian Labor Force by County	1992.0	8545.75		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
257	37117	Martin County, NC	Northeast	Region Q	FRED_LFN_00000	Civilian Labor Force by County	1992.0	13566.583333333332		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
258	37111	McDowell County, NC	Northwest	Region C	FRED_LFN_00000	Civilian Labor Force by County	1992.0	19440.33333333333		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
259	37119	Mecklenburg County, NC	Southwest		FRED_LFN_00000	Civilian Labor Force by County	1992.0	307185.41666666674		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
260	37121	Mitchell County, NC	Northwest	High Country	FRED_LFN_00000	Civilian Labor Force by County	1992.0	7191.25		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
261	37123	Montgomery County, NC	South Central	Regional Partnership	FRED_LFN_00000	Civilian Labor Force by County	1992.0	12391.75		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
262	37125	Moore County, NC	South Central	Regional Partnership	FRED_LFN_00000	Civilian Labor Force by County	1992.0	28631.08333333333		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
263	37127	Nash County, NC	North Central	Turning Point	FRED_LFN_00000	Civilian Labor Force by County	1992.0	43608.333333333336		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
264	37129	New Hanover County, NC	Southeast	Cape Fear	FRED_LFN_00000	Civilian Labor Force by County	1992.0	70335.16666666669		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
265	37131	Northampton County, NC	Northeast	Turning Point	FRED_LFN_00000	Civilian Labor Force by County	1992.0	9029.0		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
266	37133	Onslow County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	1992.0	41762.0		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
267	37135	Orange County, NC	North Central	Regional Partnership	FRED_LFN_00000	Civilian Labor Force by County	1992.0	56165.25		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
268	37137	Pamlico County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	1992.0	5273.0		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
269	37139	Pasquotank County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	1992.0	13571.166666666668		PRS	0	YR	The Year 1992	01/1/1992 0:00	Level
